"","sc","year","site","treatment","transect","round","uniqueID","genus","species","gs","plant_genus","plant_species"
"8295","2013_MAT",2013,"MA","T","2","2","XCIG2013_5904","Halictus","ligatus","Halictus_ligatus","Rudbeckia","hirta"
"8296","2013_MAT",2013,"MA","T","1","2","XCIG2013_5905","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8297","2013_MAT",2013,"MA","T","1","2","XCIG2013_5906","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8298","2013_MAT",2013,"MA","T","1","2","XCIG2013_5907","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8299","2013_MAT",2013,"MA","T","1","2","XCIG2013_5908","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8300","2013_MAT",2013,"MA","T","1","2","XCIG2013_5909","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8301","2013_MAT",2013,"MA","T","1","2","XCIG2013_5910","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8302","2013_MAT",2013,"MA","T","1","2","XCIG2013_5911","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8303","2013_MAT",2013,"MA","T","1","2","XCIG2013_5912","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8304","2013_MAT",2013,"MA","T","1","2","XCIG2013_5913","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8305","2013_MAT",2013,"MA","T","1","2","XCIG2013_5914","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8306","2013_MAT",2013,"MA","T","1","2","XCIG2013_5915","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8307","2013_MAT",2013,"MA","T","1","2","XCIG2013_5916","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8308","2013_MAT",2013,"MA","T","1","2","XCIG2013_5917","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8309","2013_MAT",2013,"MA","T","1","2","XCIG2013_5918","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8310","2013_MAT",2013,"MA","T","1","2","XCIG2013_5919","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8311","2013_MAT",2013,"MA","T","1","2","XCIG2013_5920","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8312","2013_MAT",2013,"MA","T","1","2","XCIG2013_5921","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8313","2013_MAT",2013,"MA","T","1","2","XCIG2013_5922","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8314","2013_MAT",2013,"MA","T","1","2","XCIG2013_5923","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8315","2013_MAT",2013,"MA","T","1","2","XCIG2013_5924","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8316","2013_MAT",2013,"MA","T","1","2","XCIG2013_5925","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8317","2013_MAT",2013,"MA","T","1","2","XCIG2013_5926","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8318","2013_MAT",2013,"MA","T","1","2","XCIG2013_5927","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8319","2013_MAT",2013,"MA","T","1","2","XCIG2013_5928","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8320","2013_MAT",2013,"MA","T","1","2","XCIG2013_5929","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8321","2013_MAT",2013,"MA","T","1","2","XCIG2013_5930","Megachile","mendica","Megachile_mendica","Monarda","fistulosa"
"8322","2013_MAT",2013,"MA","T","1","2","XCIG2013_5931","Agapostemon","virescens","Agapostemon_virescens","Rudbeckia","hirta"
"8323","2013_MAT",2013,"MA","T","1","2","XCIG2013_5932","Halictus","ligatus","Halictus_ligatus","Rudbeckia","hirta"
"8334","2013_MAT",2013,"MA","T","2","2","XCIG2013_5943","Bombus","griseocollis","Bombus_griseocollis","Rudbeckia","hirta"
"8337","2013_MAT",2013,"MA","T","2","2","XCIG2013_5946","Halictus","ligatus","Halictus_ligatus","Rudbeckia","hirta"
"8338","2013_MAT",2013,"MA","T","2","2","XCIG2013_5947","Halictus","ligatus","Halictus_ligatus","Rudbeckia","hirta"
"8339","2013_MAT",2013,"MA","T","2","2","XCIG2013_5948","Halictus","ligatus","Halictus_ligatus","Rudbeckia","hirta"
"8340","2013_MAT",2013,"MA","T","2","2","XCIG2013_5949","Xylocopa","virginica","Xylocopa_virginica","Monarda","fistulosa"
"8341","2013_MAT",2013,"MA","T","2","2","XCIG2013_5950","Xylocopa","virginica","Xylocopa_virginica","Monarda","fistulosa"
"8342","2013_MAT",2013,"MA","T","2","2","XCIG2013_5951","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8343","2013_MAT",2013,"MA","T","2","2","XCIG2013_5952","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8344","2013_MAT",2013,"MA","T","2","2","XCIG2013_5953","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8345","2013_MAT",2013,"MA","T","2","2","XCIG2013_5954","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8346","2013_MAT",2013,"MA","T","2","2","XCIG2013_5955","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8347","2013_MAT",2013,"MA","T","2","2","XCIG2013_5956","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8349","2013_MAT",2013,"MA","T","1","2","XCIG2013_5958","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8350","2013_MAT",2013,"MA","T","1","2","XCIG2013_5959","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8351","2013_MAT",2013,"MA","T","1","2","XCIG2013_5960","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8352","2013_MAT",2013,"MA","T","1","2","XCIG2013_5961","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8353","2013_MAT",2013,"MA","T","1","2","XCIG2013_5962","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8354","2013_MAT",2013,"MA","T","1","2","XCIG2013_5963","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8355","2013_MAT",2013,"MA","T","1","2","XCIG2013_5964","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8356","2013_MAT",2013,"MA","T","1","2","XCIG2013_5965","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8357","2013_MAT",2013,"MA","T","1","2","XCIG2013_5966","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8358","2013_MAT",2013,"MA","T","1","2","XCIG2013_5967","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8359","2013_MAT",2013,"MA","T","1","2","XCIG2013_5968","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8360","2013_MAT",2013,"MA","T","1","2","XCIG2013_5969","Bombus","bimaculatus","Bombus_bimaculatus","Helianthus","divaricatus"
"8361","2013_MAT",2013,"MA","T","1","2","XCIG2013_5970","Bombus","bimaculatus","Bombus_bimaculatus","Helianthus","divaricatus"
"8362","2013_MAT",2013,"MA","T","1","2","XCIG2013_5971","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8363","2013_MAT",2013,"MA","T","1","2","XCIG2013_5972","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8364","2013_MAT",2013,"MA","T","1","2","XCIG2013_5973","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8365","2013_MAT",2013,"MA","T","1","2","XCIG2013_5974","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8366","2013_MAT",2013,"MA","T","1","2","XCIG2013_5975","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8368","2013_MAT",2013,"MA","T","1","2","XCIG2013_5977","Megachile","mendica","Megachile_mendica","Helianthus","divaricatus"
"8369","2013_MAT",2013,"MA","T","1","2","XCIG2013_5979","Lasioglossum","hitchensi","Lasioglossum_hitchensi","Helianthus","divaricatus"
"8370","2013_MAT",2013,"MA","T","2","2","XCIG2013_5980","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8371","2013_MAT",2013,"MA","T","1","2","XCIG2013_5981","Lasioglossum","versatum","Lasioglossum_versatum","Asclepius","lanceolata"
"8372","2013_MAT",2013,"MA","T","2","2","XCIG2013_5982","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8373","2013_MAT",2013,"MA","T","2","2","XCIG2013_5983","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8374","2013_MAT",2013,"MA","T","2","2","XCIG2013_5984","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8375","2013_MAT",2013,"MA","T","2","2","XCIG2013_5985","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8376","2013_MAT",2013,"MA","T","2","2","XCIG2013_5986","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8377","2013_MAT",2013,"MA","T","2","2","XCIG2013_5987","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8378","2013_MAT",2013,"MA","T","2","2","XCIG2013_5988","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8379","2013_MAT",2013,"MA","T","2","2","XCIG2013_5989","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8380","2013_MAT",2013,"MA","T","2","2","XCIG2013_5990","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8381","2013_MAT",2013,"MA","T","2","2","XCIG2013_5991","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8382","2013_MAT",2013,"MA","T","2","2","XCIG2013_5992","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8383","2013_MAT",2013,"MA","T","2","2","XCIG2013_5993","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8384","2013_MAT",2013,"MA","T","2","2","XCIG2013_5994","Agapostemon","virescens","Agapostemon_virescens","Helianthus","divaricatus"
"8385","2013_MAT",2013,"MA","T","2","2","XCIG2013_5995","Agapostemon","virescens","Agapostemon_virescens","Helianthus","divaricatus"
"8386","2013_MAT",2013,"MA","T","2","2","XCIG2013_5996","Agapostemon","virescens","Agapostemon_virescens","Helianthus","divaricatus"
"8387","2013_MAT",2013,"MA","T","2","2","XCIG2013_5997","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8388","2013_MAT",2013,"MA","T","2","2","XCIG2013_5998","Augochlora","pura","Augochlora_pura","Helianthus","divaricatus"
"8389","2013_MAT",2013,"MA","T","2","2","XCIG2013_5999","Halictus","ligatus","Halictus_ligatus","Helianthus","divaricatus"
"8390","2013_MAT",2013,"MA","T","2","2","XCIG2013_6000","Lasioglossum","trigeminum","Lasioglossum_trigeminum","Helianthus","divaricatus"
"8392","2013_MAT",2013,"MA","T","1","2","XCIG2013_6002","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8393","2013_MAT",2013,"MA","T","1","2","XCIG2013_6003","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8394","2013_MAT",2013,"MA","T","1","2","XCIG2013_6004","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8395","2013_MAT",2013,"MA","T","1","2","XCIG2013_6005","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8396","2013_MAT",2013,"MA","T","1","2","XCIG2013_6006","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8397","2013_MAT",2013,"MA","T","1","2","XCIG2013_6007","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8398","2013_MAT",2013,"MA","T","1","2","XCIG2013_6008","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8399","2013_MAT",2013,"MA","T","1","2","XCIG2013_6009","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8400","2013_MAT",2013,"MA","T","1","2","XCIG2013_6010","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8401","2013_MAT",2013,"MA","T","1","2","XCIG2013_6011","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8402","2013_MAT",2013,"MA","T","1","2","XCIG2013_6012","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8403","2013_MAT",2013,"MA","T","1","2","XCIG2013_6013","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8404","2013_MAT",2013,"MA","T","1","2","XCIG2013_6014","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8405","2013_MAT",2013,"MA","T","1","2","XCIG2013_6015","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8406","2013_MAT",2013,"MA","T","1","2","XCIG2013_6016","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8407","2013_MAT",2013,"MA","T","1","2","XCIG2013_6017","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8408","2013_MAT",2013,"MA","T","2","2","XCIG2013_6071","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8409","2013_MAT",2013,"MA","T","2","2","XCIG2013_6072","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8410","2013_MAT",2013,"MA","T","2","2","XCIG2013_6073","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8411","2013_MAT",2013,"MA","T","2","2","XCIG2013_6074","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8412","2013_MAT",2013,"MA","T","2","2","XCIG2013_6076","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8413","2013_MAT",2013,"MA","T","2","2","XCIG2013_6077","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8414","2013_MAT",2013,"MA","T","2","2","XCIG2013_6078","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8415","2013_MAT",2013,"MA","T","2","2","XCIG2013_6079","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8416","2013_MAT",2013,"MA","T","2","2","XCIG2013_6080","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8417","2013_MAT",2013,"MA","T","2","2","XCIG2013_6081","Bombus","pensylvanicus","Bombus_pensylvanicus","Monarda","fistulosa"
"8418","2013_MAT",2013,"MA","T","2","2","XCIG2013_6082","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8419","2013_MAT",2013,"MA","T","2","2","XCIG2013_6083","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8420","2013_MAT",2013,"MA","T","2","2","XCIG2013_6084","Xylocopa","virginica","Xylocopa_virginica","Monarda","fistulosa"
"8421","2013_MAT",2013,"MA","T","2","2","XCIG2013_6085","Agapostemon","virescens","Agapostemon_virescens","Monarda","fistulosa"
"8422","2013_MAT",2013,"MA","T","2","2","XCIG2013_6086","Megachile","mendica","Megachile_mendica","Helianthus","divaricatus"
"8423","2013_MAT",2013,"MA","T","2","2","XCIG2013_6087","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8424","2013_MAT",2013,"MA","T","2","2","XCIG2013_6088","Bombus","bimaculatus","Bombus_bimaculatus","Helianthus","divaricatus"
"8425","2013_MAT",2013,"MA","T","2","2","XCIG2013_6089","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8426","2013_MAT",2013,"MA","T","2","2","XCIG2013_6090","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8427","2013_MAT",2013,"MA","T","2","2","XCIG2013_6091","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8428","2013_MAT",2013,"MA","T","2","2","XCIG2013_6092","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8429","2013_MAT",2013,"MA","T","2","2","XCIG2013_6093","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8430","2013_MAT",2013,"MA","T","2","2","XCIG2013_6094","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8431","2013_MAT",2013,"MA","T","2","2","XCIG2013_6095","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8432","2013_MAT",2013,"MA","T","2","2","XCIG2013_6096","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8433","2013_MAT",2013,"MA","T","2","2","XCIG2013_6097","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8434","2013_MAT",2013,"MA","T","2","2","XCIG2013_6098","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8435","2013_MAT",2013,"MA","T","2","2","XCIG2013_6099","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8436","2013_MAT",2013,"MA","T","2","2","XCIG2013_6100","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8437","2013_MAT",2013,"MA","T","2","2","XCIG2013_6101","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8438","2013_MAT",2013,"MA","T","2","2","XCIG2013_6102","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8439","2013_MAT",2013,"MA","T","2","2","XCIG2013_6103","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8440","2013_MAT",2013,"MA","T","2","2","XCIG2013_6104","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8441","2013_MAT",2013,"MA","T","2","2","XCIG2013_6105","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8442","2013_MAT",2013,"MA","T","2","2","XCIG2013_6106","Bombus","griseocollis","Bombus_griseocollis","Helianthus","divaricatus"
"8443","2013_MAT",2013,"MA","T","1","2","XCIG2013_6107","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8444","2013_MAT",2013,"MA","T","1","2","XCIG2013_6108","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8445","2013_MAT",2013,"MA","T","1","2","XCIG2013_6109","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8446","2013_MAT",2013,"MA","T","1","2","XCIG2013_6110","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8447","2013_MAT",2013,"MA","T","1","2","XCIG2013_6111","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8448","2013_MAT",2013,"MA","T","1","2","XCIG2013_6112","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8449","2013_MAT",2013,"MA","T","1","2","XCIG2013_6113","Bombus","impatiens","Bombus_impatiens","Helianthus","divaricatus"
"8450","2013_MAT",2013,"MA","T","1","2","XCIG2013_6114","Agapostemon","virescens","Agapostemon_virescens","Helianthus","divaricatus"
"8451","2013_MAT",2013,"MA","T","1","2","XCIG2013_6115","Agapostemon","virescens","Agapostemon_virescens","Helianthus","divaricatus"
"8452","2013_MAT",2013,"MA","T","1","2","XCIG2013_6116","Agapostemon","virescens","Agapostemon_virescens","Helianthus","divaricatus"
"8453","2013_MAT",2013,"MA","T","1","2","XCIG2013_6117","Megachile","mendica","Megachile_mendica","Helianthus","divaricatus"
"8454","2013_MAT",2013,"MA","T","1","2","XCIG2013_6118","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8455","2013_MAT",2013,"MA","T","1","2","XCIG2013_6119","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8456","2013_MAT",2013,"MA","T","1","2","XCIG2013_6120","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8457","2013_MAT",2013,"MA","T","1","2","XCIG2013_6121","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8458","2013_MAT",2013,"MA","T","1","2","XCIG2013_6122","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8459","2013_MAT",2013,"MA","T","1","2","XCIG2013_6123","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8460","2013_MAT",2013,"MA","T","1","2","XCIG2013_6124","Bombus","pensylvanicus","Bombus_pensylvanicus","Monarda","fistulosa"
"8461","2013_MAT",2013,"MA","T","1","2","XCIG2013_6125","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8462","2013_MAT",2013,"MA","T","1","2","XCIG2013_6126","Bombus","griseocollis","Bombus_griseocollis","Monarda","fistulosa"
"8463","2013_MAT",2013,"MA","T","1","2","XCIG2013_6127","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8464","2013_MAT",2013,"MA","T","1","2","XCIG2013_6128","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8465","2013_MAT",2013,"MA","T","1","2","XCIG2013_6129","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8466","2013_MAT",2013,"MA","T","1","2","XCIG2013_6130","Bombus","impatiens","Bombus_impatiens","Monarda","fistulosa"
"8467","2013_MAT",2013,"MA","T","1","2","XCIG2013_6131","Bombus","bimaculatus","Bombus_bimaculatus","Monarda","fistulosa"
"8468","2013_MAT",2013,"MA","T","1","2","XCIG2013_6132","Augochlora","pura","Augochlora_pura","Monarda","fistulosa"
